Unnamed: 0,frontUserName,frontUserAvatar,content,createTime,picList,commentReplyVO,memberLevel,appendCommentVO,star,itemId,color,size
1591,1****8,,不错，很舒服,1566116681636,[],,5,,5,1680205,黑色,75B（下围偏紧，介意者可拍大一码）
1592,将****暮,http://thirdqq.qlogo.cn/qqapp/101330628/B388274BC4620FDA9FAD400EB1B05A91/100,不错,1566136637659,[],,4,,5,1680205,灰色,75A（下围偏紧，介意者可拍大一码）
1593,m****7,https://yanxuan.nosdn.127.net/289ad268b5897629592ce40a150635df.jpg,下围真的偏紧，姐妹慎拍,1566057004272,[],,5,,5,1680205,灰色,75C（下围偏紧，介意者可拍大一码）
1594,f****y,https://yanxuan.nosdn.127.net/9c6ba6ef8f6cf5eb315e400a60243ac4,好穿没有异味，码数挺准的。,1565997282133,[],,6,,5,1680205,灰色,80B（下围偏紧，介意者可拍大一码）
1595,时****,http://yanxuan.nosdn.127.net/62e245a011784e9a4caba1b31547521d,质量还可以,1566036886873,[],,5,,5,1680205,肤色,75C（下围偏紧，介意者可拍大一码）
1596,1****7,,适合夏天,1566011192721,[],,4,,5,1680205,黑色,75A（下围偏紧，介意者可拍大一码）
1597,c****9,,还是应该买自己穿的码，我就买大了一码,1561886850121,[],,3,,5,1680205,肤色,80C（下围偏紧，介意者可拍大一码）
1598,林****甜,https://yanxuan.nosdn.127.net/9d6c604682dcbb63b4c7a0c0df6c726f,薄杯的，底围很适合我，之前买内衣总是70的太紧，75的又略松，这回遇到合适的了，很满意呢。,1565147351136,['https://yanxuan.nosdn.127.net/54b6e1697d3b58b786433d353d687006.jpg'],,4,,5,1680205,黑色,75A（下围偏紧，介意者可拍大一码）
1599,1****7,https://yanxuan.nosdn.127.net/a32d4c6779eeb119d7e62515aba2ee7a.jpg,质量很好,1565939255897,[],,4,,5,1680205,肤色,75B（下围偏紧，介意者可拍大一码）
1600,J****朱,http://yanxuan.nosdn.127.net/fdc574774d5f61ea97ea16ff1f4bca08,轻薄 舒适,1565962198617,[],,5,,5,1680205,灰色,75B（下围偏紧，介意者可拍大一码）
1601,1****6,,合适,1565964388482,[],,4,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1602,陈****,https://yanxuan.nosdn.127.net/c37d2e0c5e395df044c8a52351b9cb3f,好,1565920722547,[],,4,,5,1680205,黑色,75A（下围偏紧，介意者可拍大一码）
1603,1****5,,穿过一段时间，肩带容易滑落。,1566057276050,[],,5,,5,1680205,肤色,75C（下围偏紧，介意者可拍大一码）
1604,1****0,,非常舒服，价格超便宜，赶上大牌的舒适度,1565713844499,[],,3,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1605,1****2,https://yanxuan.nosdn.127.net/c5ee617db8ee38a15cc7a3d0c5048c36.jpg,回购多次，夏天穿着很舒服！,1565822846416,[],,5,,5,1680205,灰色,80B（下围偏紧，介意者可拍大一码）
1606,1****2,https://yanxuan.nosdn.127.net/c5ee617db8ee38a15cc7a3d0c5048c36.jpg,回购多次，夏天穿着很舒服！,1565822839930,[],,5,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1607,1****2,https://yanxuan.nosdn.127.net/c5ee617db8ee38a15cc7a3d0c5048c36.jpg,回购多次，夏天穿着很舒服！,1565822832282,[],,5,,5,1680205,黑色,85B（下围偏紧，介意者可拍大一码）
1608,w****2,,还可以,1565837084648,[],,6,,5,1680205,黑色,85B（下围偏紧，介意者可拍大一码）
1609,惠****,https://yanxuan.nosdn.127.net/c6079940ec7ef2bd46c738ab1c3f19a6,种草了，喜欢，轻薄,1565745368721,[],,5,,5,1680205,灰色,80C（下围偏紧，介意者可拍大一码）
1610,一****,https://yanxuan.nosdn.127.net/caef41833947cf60c8fad852680e260b,很舒服啊,1565761890068,[],,6,,5,1680205,肤色,75B（下围偏紧，介意者可拍大一码）
1611,1****1,,不错,1565755600595,[],,5,,5,1680205,黑色,80B（下围偏紧，介意者可拍大一码）
1612,子****子,https://yanxuan.nosdn.127.net/f2992017c8e2ea01802f07f4c4b60052.jpg,好,1565754501456,[],,3,,5,1680205,肤色,75B（下围偏紧，介意者可拍大一码）
1613,d****p,,很舒适，肩带不容易下滑，颜色也很漂亮，推荐。,1564325544307,[],,5,,5,1680205,灰色,75A（下围偏紧，介意者可拍大一码）
1614,c****f,,很舒服，也很贴合,1565660128797,[],,3,,5,1680205,肤色,75B（下围偏紧，介意者可拍大一码）
1615,c****n,,很好，柔软贴身。,1565696610115,[],,4,,5,1680205,肤色,85C（下围偏紧，介意者可拍大一码）
1616,子****台,,好,1565625765517,[],,6,,5,1680205,灰色,75C（下围偏紧，介意者可拍大一码）
1617, ****芝,http://yanxuan.nosdn.127.net/00a89801787ae6bdbda0f411520f9f8e,舒服，手感好。,1565621084461,[],,5,,5,1680205,黑色,85B（下围偏紧，介意者可拍大一码）
1618,1****2,,很舒服,1565623574515,[],,4,,5,1680205,黑色,85B（下围偏紧，介意者可拍大一码）
1619,m****0,,合适,1565606951931,[],,5,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1620,m****1,,很不错，舒服,1565491475437,[],,5,,5,1680205,灰色,80B（下围偏紧，介意者可拍大一码）
1621,J****I,https://yanxuan.nosdn.127.net/01f64730e2818deeaa149ec0d32b59b8.jpg,妈妈喜欢,1565524618887,[],,5,,5,1680205,灰色,80C（下围偏紧，介意者可拍大一码）
1622,1****7,,不错,1565453521666,[],,3,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1623,1****1,,非常合适,1565439367513,[],,3,,5,1680205,黑色,85B（下围偏紧，介意者可拍大一码）
1624,m****,,非常舒服,1565395956513,[],,5,,5,1680205,黑色,75A（下围偏紧，介意者可拍大一码）
1625,1****0,,完美,1565411137991,[],,3,,5,1680205,黑色,80A（下围偏紧，介意者可拍大一码）
1626,c****u,https://yanxuan.nosdn.127.net/103d972809e059e8bfd57c7c068b1738.jpg,下围太紧了，75的下胸围穿这个根本穿不了，至少买大两码。严选为什么把下胸围做这么小?,1565679197815,[],,4,"{'id': 90255374, 'createTime': 1565679530069, 'content': '面料很舒服，薄杯适合夏天。', 'picList': [], 'commentReplyVO': None}",3,1680205,肤色,75B（下围偏紧，介意者可拍大一码）
1627,°****e,http://yanxuan.nosdn.127.net/a1fed77b5b2472dbc375cfe9ea284bd3,很舒服,1565363457963,[],,5,,5,1680205,黑色,75A（下围偏紧，介意者可拍大一码）
1628,1****8,,第二次买了，很好穿,1565268178951,[],,5,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1629,g****o,,不错,1565246883104,[],,5,,5,1680205,黑色,80B（下围偏紧，介意者可拍大一码）
1630,在****上,https://yanxuan.nosdn.127.net/5b96c683be5375262b3186526770972b.jpg,好,1565165306069,[],,6,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1631,1****5,,满意,1565164157597,[],,4,,4,1680205,黑色,75A（下围偏紧，介意者可拍大一码）
1632,a****2,,追单买的,1562336715761,[],,5,"{'id': 89655385, 'createTime': 1565093838527, 'content': '确实舒服，夏天穿也不热', 'picList': [], 'commentReplyVO': None}",5,1680205,黑色,80B（下围偏紧，介意者可拍大一码）
1633,张****达,https://yanxuan.nosdn.127.net/4f61be2a3d3bee4371cb90f4f16918f3,好穿,1565103828227,[],,4,,5,1680205,灰色,75B（下围偏紧，介意者可拍大一码）
1634,1****8,,非常满意,1565089846370,[],,4,,5,1680205,肤色,75B（下围偏紧，介意者可拍大一码）
1635,卡****,https://yanxuan.nosdn.127.net/0a6a58e8511ececc81a63a65bd87f377.jpg,严选的售后服务很好！,1565149216911,[],,5,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1636,k****0,,好评,1565094417365,[],,4,,5,1680205,灰色,75B（下围偏紧，介意者可拍大一码）
1637,1****0,,好,1565055865936,[],,5,,5,1680205,灰色,85C（下围偏紧，介意者可拍大一码）
1638,美****,http://yanxuan.nosdn.127.net/55e7addedcd63eeeb3c70e32a2ca0922,很舒服，买了多次了！,1564944539691,[],,5,,5,1680205,黑色,80A（下围偏紧，介意者可拍大一码）
1639,c****l,https://yanxuan.nosdn.127.net/136d0371156c70575a5dd4359e01b9db.jpg,好看，舒服。,1564996815689,[],,5,,5,1680205,黑色,85C（下围偏紧，介意者可拍大一码）
1640,1****6,,很好,1564797587303,[],,5,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1641,1****9,,不错,1564818810107,[],,5,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1642,m****2,,下围确实偏紧，没有聚拢的效果，不过很舒服，质感很好,1558623385862,[],,3,,5,1680205,黑色,75C（下围偏紧，介意者可拍大一码）
1643,喔****喔,https://yanxuan.nosdn.127.net/9d3120509afd8439de95d4a6cdf92c47,穿了后来来平价，很舒服，上身很瘦，买的平常尺码，合适,1560744296875,[],,4,,5,1680205,黑色,75B（下围偏紧，介意者可拍大一码）
1644,1****6,https://yanxuan.nosdn.127.net/7007ecbb6f81ca8d432d7abfc37fa6a5.jpg,内衣很舒服，个人感觉比优衣库的做的精致。,1562320508687,[],,5,,5,1680205,肤色,80C（下围偏紧，介意者可拍大一码）
1645,1****5,,款式很喜欢，穿着很舒服。后面又买了一个穿。,1563330092636,[],,4,,5,1680205,黑色,75B（下围偏紧，介意者可拍大一码）
1646,溪****,http://q.qlogo.cn/qqapp/101330628/65147AA8D0EFFBC04734DC5E69274EB4/100,质量不错,1564722366349,[],,5,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1647,s****r,,挺好,1564715427628,[],,4,,5,1680205,黑色,75C（下围偏紧，介意者可拍大一码）
1648,m****9,,好评,1564747217923,[],,6,,5,1680205,灰色,80B（下围偏紧，介意者可拍大一码）
1649,f****n,,收到了，非常合适，媲美优衣库,1564633697887,[],,6,,5,1680205,黑色,85B（下围偏紧，介意者可拍大一码）
1650,f****n,,很好很舒服,1564633706825,[],,6,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1651,1****4,https://yanxuan.nosdn.127.net/50dda65785e032a76775bb15cfad4f25.jpg,很好,1564621438298,[],,6,,5,1680205,黑色,80A（下围偏紧，介意者可拍大一码）
1652,猫****,http://yanxuan.nosdn.127.net/6902981391dcbdaa476cedbbd374063e,之前的那版，收到时我觉得偏硬，打了两星，结果穿了一段，发现变得很舒适柔软，成为最喜欢的那件，想改评价打五星发现已经下架了。看到升级版，毫不犹豫又拍一件。这件刚收到就很舒适，完美无痕。我要打十星！,1564662725959,[],,4,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1653,辣****肉,https://yanxuan.nosdn.127.net/9353081683296c070fd37eea29f47587.jpg,很好用,1564532932678,[],,6,,5,1680205,灰色,75C（下围偏紧，介意者可拍大一码）
1654,2****2,,好传,1564526683795,[],,5,,5,1680205,肤色,85C（下围偏紧，介意者可拍大一码）
1655,1****7,,是我喜欢的材质，舒适好看,1564477679915,[],,3,,5,1680205,黑色,75A（下围偏紧，介意者可拍大一码）
1656,潘****玲,http://yanxuan.nosdn.127.net/501aaaf263f1a83d7b645d2f1eac3a9f,胸型修饰百分百100%,1563971401868,[],,6,"{'id': 89043426, 'createTime': 1564493674691, 'content': '很棒也', 'picList': [], 'commentReplyVO': None}",5,1680205,黑色,75C（下围偏紧，介意者可拍大一码）
1657,1****8,,还不错,1564450197360,[],,3,,5,1680205,灰色,80B（下围偏紧，介意者可拍大一码）
1658,1****9,,好,1564456985456,[],,4,,5,1680205,灰色,75B（下围偏紧，介意者可拍大一码）
1659,m****9,,好评,1564410398494,[],,6,,5,1680205,灰色,75B（下围偏紧，介意者可拍大一码）
1660,m****9,,好评,1564410388822,[],,6,,5,1680205,肤色,85C（下围偏紧，介意者可拍大一码）
1661,L****N,https://yanxuan.nosdn.127.net/8d50db22c5e07dc9f47a23bd7b7f8539.jpg,这个第二次买，薄杯，适合夏天，现在越来越喜欢基础款，从内到外。,1558193207801,[],,6,,5,1680205,灰色,75B（下围偏紧，介意者可拍大一码）
1662,宋****琴,http://yanxuan.nosdn.127.net/27c12ebc5cfa9b63ef7e87f8f74b72b8,第二次购买，比较舒服，值得购买。,1564187067010,[],,5,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1663,m****0,,码不全  退货了,1564364116283,[],,4,,5,1680205,肤色,85C（下围偏紧，介意者可拍大一码）
1664,1****1,,非常舒服和合身,1564232879196,[],,4,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1665,1****1,,非常舒服和合身,1564232851355,[],,4,,5,1680205,灰色,80B（下围偏紧，介意者可拍大一码）
1666,黑****y,http://tva3.sinaimg.cn/default/images/default_avatar_female_180.gif,质量不错,1564187266146,[],,5,,5,1680205,肤色,80A（下围偏紧，介意者可拍大一码）
1667,m****1,,好穿，特别是夏天,1564093934765,[],,4,,5,1680205,灰色,80B（下围偏紧，介意者可拍大一码）
1668,m****1,,正是想要的，赞,1564091698390,[],,4,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1669,m****1,,好,1564154605535,[],,6,,5,1680205,肤色,75B（下围偏紧，介意者可拍大一码）
1670,木****4,https://yanxuan.nosdn.127.net/1dab32b1925749d9d041f7b1ee81703e.jpg,好,1564132623586,[],,5,,5,1680205,肤色,75C（下围偏紧，介意者可拍大一码）
1671,臭****头,http://yanxuan.nosdn.127.net/aab98551eda781598d9bbb0e216a54a6,这文胸我之前买了一件，妈妈觉得不错，就是和描述一样下围小点，但是我觉得罩杯稍微有点大啦！穿着轻薄，夏天很凉快，没有束缚感。,1563120410155,[],,3,,5,1680205,肤色,85C（下围偏紧，介意者可拍大一码）
1672,石****唱,https://yanxuan.nosdn.127.net/5725924c4e09cb9ac9265d88027341f5,很舒服，只怪自己太瘦，丰满点更有型,1563344580400,[],,4,,5,1680205,肤色,75B（下围偏紧，介意者可拍大一码）
1673,X****J,https://yanxuan.nosdn.127.net/6636c45d4d47a3a5f1f5398545fd6336.jpg,手感好，很亲肤,1564068852252,[],,4,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1674,a****f,http://yanxuan.nosdn.127.net/6e000e7268b6ede23da26e5b21fcc99b.JPG,"同时买了两款文胸，相同尺寸。
另一款是【无钢圈调整聚拢型】非常合适满意；
这款【基础无钢圈】体验差，不是下围偏紧，而是杯罩完全不合适，压杯。",1564110944002,[],,5,,3,1680205,灰色,80C（下围偏紧，介意者可拍大一码）
1675,1****7,,很舒适,1563985172416,[],,3,,5,1680205,肤色,75B（下围偏紧，介意者可拍大一码）
1676,N****u,http://yanxuan.nosdn.127.net/82bdc8462e4fe65fcd259050f608daf1,很舒服 不错,1563870174973,[],,4,,5,1680205,黑色,85B（下围偏紧，介意者可拍大一码）
1677,y****2,,很好,1563873823664,[],,3,,5,1680205,灰色,75C（下围偏紧，介意者可拍大一码）
1678,妍****y,http://thirdqq.qlogo.cn/qqapp/1104949895/B2E2B90B71D39B89CF050E2F53097EDB/100,尺码有点偏大，平时穿a，这个就大了,1563504730902,[],,5,,5,1680205,肤色,80A（下围偏紧，介意者可拍大一码）
1679,璇****,http://q.qlogo.cn/qqapp/101330628/B165332A4C421A042AACF07A42BCB857/100,挺好。发现自己是C。还以为自己是B,1563034574406,[],,6,,5,1680205,肤色,80C（下围偏紧，介意者可拍大一码）
1680,1****8,,"内衣穿着非常舒服,如果肩带窄点更好,因为我穿的是小码,其它大的码内衣肩带可以宽点.",1564104197739,[],,4,,5,1680205,灰色,75A（下围偏紧，介意者可拍大一码）
1681,孙****,https://yanxuan.nosdn.127.net/b1b9b0dd9d9189171fc9ac752d8e29bf,非常好穿，完全没负担，决定三个色都买齐换着穿。,1559781257683,[],,6,,5,1680205,灰色,80A（下围偏紧，介意者可拍大一码）
1682,碧****,https://yanxuan.nosdn.127.net/4f73e283ca5a16e64bb8b1982ca3bbeb,内衣很舒服，材质很柔软，不会勒，第二次买了,1562986114181,[],,6,,5,1680205,灰色,75A（下围偏紧，介意者可拍大一码）
1683,微****,http://yanxuan.nosdn.127.net/b227c46c3b76a7a7d86f0e1d95517d6a,换货顺利，感谢售后服务。关键是面料很舒服，超出预期。,1562978282247,[],,3,,5,1680205,肤色,80B（下围偏紧，介意者可拍大一码）
1684,1****3,,很舒服，非常满意。,1563679372300,[],,2,,5,1680205,灰色,80B（下围偏紧，介意者可拍大一码）
1685,1****8,,挺合适的,1563676620197,[],,4,,5,1680205,黑色,75B（下围偏紧，介意者可拍大一码）
1686,孬****,,第二次买了,1563672725925,[],,3,,5,1680205,肤色,75B（下围偏紧，介意者可拍大一码）
1687,1****8,,挺合适,1563676629699,[],,4,,5,1680205,灰色,75B（下围偏紧，介意者可拍大一码）
1688,何****何,https://yanxuan.nosdn.127.net/6325740750f14a89a9434950826040c2.jpg,"不晓得合不合身
女朋友还没穿",1563538605727,[],,5,,5,1680205,黑色,75A（下围偏紧，介意者可拍大一码）
1689,宝****,https://yanxuan.nosdn.127.net/c63cf2424ffcdc26b733204a5b252e6a.jpg,一点都不舒服，不贴胸型，一点棉的成分都没有，像穿块塑料在身上一样,1563868101930,[],,6,,2,1680205,黑色,85B（下围偏紧，介意者可拍大一码）
1690,m****4,,咳咳，该评论已被主人带回家了~,1563474783345,[],,4,,0,1680205,灰色,75B（下围偏紧，介意者可拍大一码）
1691,哟****,https://yanxuan.nosdn.127.net/64ee19afb326d4a89acd5f66b2614d08.jpg,买了一件肤色很满意，又买一件灰色！,1563334738204,[],,4,,5,1680205,灰色,80B（下围偏紧，介意者可拍大一码）
1692,l****o,,不知道是什么原因味道特别大，尤其是放水里后。一直以来对严选很信任，希望真的是严选，没有不安全的材质,1563548952236,[],,5,,5,1680205,灰色,75A（下围偏紧，介意者可拍大一码）
1693,m****0,http://yanxuan.nosdn.127.net/f2999075bfb51b4ed21a5c7bfba181f7.jpg,材料和裁剪都很好，很轻簿，比真丝面料的舒适多了,1557414140743,[],,6,,5,1680205,肤色,75A（下围偏紧，介意者可拍大一码）
