frontUserName,content,memberLevel,star,itemId,cup,color
1****2,很好用,3,5,1680205,75A,灰色
x****6,第二次购买了，这款比较舒服！非常满意！,5,5,1680205,80B,灰色
心****,很舒适，简单大方，下围确实偏小,5,5,1680205,75B,灰色
W****e,买大了一码，刚合适。穿起来非常舒服，买它～,5,5,1680205,75B,肤色
1****啦,穿着真的挺舒服的，材质也快干，唯一不好的是塑料味有点大,4,5,1680205,80A,灰色
s****1,非常满意，物流给力，质量不错,3,5,1680205,85B,肤色
皮****珠,码数刚好，穿着舒适,2,5,1680205,75B,肤色
c****4,内衣过水的时候味道很重,3,3,1680205,75A,灰色
m****5,看起来不错,6,5,1680205,85B,肤色
1****8,五星好评,3,5,1680205,75A,灰色
张****娟,舒适,6,5,1680205,80A,肤色
s****0,特地回来评价，比优衣库好很多，选好cup，买吧！,3,5,1680205,75B,灰色
皎****宝,不错啊……啊，适合夏天……啊,5,5,1680205,75B,灰色
1****6,很轻薄，厚度适中，胸大胸小都可以。就是线头处有点磨皮肤，处理一下好一些了。,4,5,1680205,75A,肤色
1****0,很舒服，也有型,4,5,1680205,80A,肤色
1****5,穿着非常舒服,5,5,1680205,85C,灰色
杨****珠,第二次购买，很好,4,5,1680205,80B,肤色
赖****福,还可以,5,5,1680205,85B,肤色
s****2,特别合适,4,5,1680205,80B,肤色
m****4,很好,6,5,1680205,75A,黑色
黑****y,舒服,5,5,1680205,80A,灰色
义****辞,买大了，不知能不能换,4,5,1680205,80B,灰色
红****,尺寸,6,5,1680205,85B,肤色
Y****燕,严选质量有保证，已经在严选购买好多好多次啦！,5,5,1680205,75A,肤色
小****～,被颜值惊艳到～颜色漂亮～料子舒服～相信严选～,5,5,1680205,75B,肤色
1****2,第三件了，好好穿，夏天特合适这种薄杯的,4,5,1680205,80A,黑色
1****6,大小正合适，没有钢圈太舒服了，就是罩杯那里型有点奇怪，不过其他方面都很好就准备留下了,5,5,1680205,85C,肤色
1****9,严选的东西，质量真的没的说，中了严选的毒了,4,5,1680205,85C,肤色
m****2,这个好，买对了,2,5,1680205,80C,肤色
1****2,挺好,2,5,1680205,80A,灰色
1****2,还不错,2,5,1680205,80A,肤色
吃****嗝,很好,6,5,1680205,80A,灰色
m****e,好,6,5,1680205,75B,肤色
1****9,大小合适，穿带舒适，刚刚好,5,5,1680205,80B,灰色
1****7,给妈妈买的，她说不错,5,5,1680205,80B,肤色
楠****,非常舒服！凉快又舒适！很漂亮！,5,5,1680205,85B,肤色
m****2,满意，又买了件灰色的,3,5,1680205,75B,黑色
d****1,这件文胸后面接头部位很扎皮肤 其他几件没有这情况 洗了也不能退了,5,5,1680205,75C,肤色
姚****蕾,再次购买，很不错,4,5,1680205,75A,肤色
詹****詹,妈妈说不错,4,5,1680205,85B,肤色
m****6,很不错,4,5,1680205,75B,灰色
y****a,小了,4,5,1680205,80B,肤色
李****,好,5,5,1680205,75B,黑色
m****4,好,5,5,1680205,75B,灰色
m****4,好,5,5,1680205,75B,肤色
1****0,内衣性价比高，很舒适，值得购买,3,5,1680205,80B,肤色
1****6,质量真的很不错哦，家人都很喜欢。,6,5,1680205,75B,灰色
g****h,买过这么多bra，这个是我最满意的，我要吹爆！首先不勒，神舒服，第二，不显胸，这个很重要，你见过那个显胸的穿衬衫好看的？第三，真丝白衬衫的绝配！,3,5,1680205,75A,肤色
g****g,很好，第三次买了,6,5,1680205,85B,灰色
龙****,可以有些大,3,5,1680205,75C,肤色
佩****,还行吧,6,4,1680205,80A,肤色
z****3,非常满意,5,5,1680205,85B,肤色
你****里,好,5,5,1680205,85B,肤色
1****1,舒适,6,5,1680205,80B,肤色
J****选,"质量好，以后还来你家买。,很好的严选，绝对支持!",6,5,1680205,75A,肤色
1****8,还是很舒适的，就是不知道洗多了会不会变形,5,5,1680205,80B,肤色
A****e,喜欢，穿着舒服，透气，还有型；夏天必备,5,5,1680205,80A,灰色
1****1,罩杯比普通的大一些😛,5,5,1680205,85B,肤色
h****9,比常规尺寸小，又不能退，穿起来很不舒适，肩带很硬，没有弹性易滑落。,3,1,1680205,75B,肤色
h****n,一开始穿的时候有点扎皮肤，不过整体来说还是不错的,4,5,1680205,80C,肤色
w****6,本人产后体形没恢复不适合这款，有偏紧,6,5,1680205,85B,肤色
w****6,本人产后体形没恢复不适合这款，有偏紧,6,5,1680205,80C,灰色
赵****,物超所值,3,5,1680205,80B,灰色
小****～,再一次购买～哈哈～,5,5,1680205,75B,肤色
m****1,性价比较高。,6,5,1680205,80A,肤色
盛****,不错哦，,5,5,1680205,85C,黑色
m****2,非常满意！,5,5,1680205,80A,黑色
a****5,罩杯形状有点怪怪的，不太适合我。舒适度还不错,6,5,1680205,80C,肤色
y****n,不错,5,5,1680205,75A,肤色
傲****g,不错,4,5,1680205,80C,灰色
M****a,合适。,2,5,1680205,85B,肤色
省****,夏天穿无钢圈文胸比穿有钢圈的舒服，至于下围偏紧的问题是有的，但穿了一天后感感觉不那么紧绷了,5,5,1680205,85B,肤色
z****0,穿戴效果不错，有聚拢作用,4,5,1680205,75B,灰色
1****7,很好，很舒服,2,5,1680205,75B,灰色
L****y,虽然换货了，但是购物体验很不好！如果还是不更改不能因尺寸问题而换货的问题，不会再考虑在网易严选上买！,5,5,1680205,80C,灰色
A****o,第二次入手,5,5,1680205,75A,灰色
1****8,适合挂不住脚后跟的小姐姐！穿上太温柔了！好看！一定要买小一号，我是标准37的脚，只能买36的…,5,5,1680205,85B,肤色
7****3,回购商品，不是很聚拢，但是比较舒服，适合夏天,4,5,1680205,80B,灰色
云****扬,非常舒服，把三个颜色都买了,6,5,1680205,75B,黑色
云****扬,非常舒服，把三个颜色都买了,6,5,1680205,75B,肤色
1****1,挺好,5,5,1680205,75A,灰色
宽****,还可以,5,5,1680205,80B,灰色
阳****望,不错，轻薄,3,5,1680205,75A,灰色
阳****望,不错，轻薄,3,5,1680205,75A,肤色
牧****屋,母亲节买给妈妈的，买了大一号的，很合适,4,5,1680205,80C,灰色
安****,很不错 下胸围确实有点紧,6,5,1680205,75A,灰色
1****3,很好，稍微大了点,3,5,1680205,85C,灰色
赵****,物超所值,3,5,1680205,80B,肤色
玥****,下围有点紧,3,5,1680205,80B,肤色
肖****།,买小了呢 请大家一定要买大一码。内衣不能退 只能送人啦,6,5,1680205,75B,肤色
林****,特别好穿！！！！,5,5,1680205,75C,肤色
1****9,质量不错不错,4,5,1680205,85B,肤色
涵****糊,舒适,5,5,1680205,75C,肤色
涵****糊,舒适,5,5,1680205,75C,灰色
1****4,看评论说下围紧，需要选大一码，偏偏不信邪，按平时穿的码买的，结果就小，只能将就穿了，看看穿久点会不会松一些，,4,5,1680205,75B,肤色
c****r,胸围90，略紧。质量不错，效果好。夏天方便,6,5,1680205,75B,肤色
小****头,超好看，也很舒服，太喜欢了,6,5,1680205,75B,灰色
c****d,穿着舒服，又买了一个,2,5,1680205,85C,灰色
1****4,非常好,5,5,1680205,80A,灰色
j****a,舒服,4,5,1680205,85B,黑色
c****5,舒服,5,5,1680205,80B,肤色
1****7,质量很好，可惜买大了，如可以退换就好了，只能送了。,2,5,1680205,80B,灰色
m****0,买大了一码还是有点紧,5,5,1680205,80B,灰色
1****0,无钢圈非常舒服，性价比超高呀！,6,5,1680205,85B,肤色
y****4,很好，第二次购买,5,5,1680205,80A,肤色
m****9,非常舒服轻薄,5,5,1680205,80B,肤色
1****3,好好好,5,5,1680205,80A,肤色
p****j,不错吧,6,5,1680205,80C,灰色
j****）,感觉小，杯罩也偏小 我已经拍大了一号,3,5,1680205,80A,肤色
d****g,真没想到这里买内衣尺寸如此不标准。不标准也就算了。是全新没穿过还不能退换货。我也是真是醉了。一直信赖严选产品，每次上新都会下单。已经老客户了。但是这次买内衣真的是让我无语极点。如果不能做到尺寸准确那么不要卖。以免误导消费者。,5,2,1680205,75C,灰色
d****g,真没想到这里买内衣尺寸如此不标准。不标准也就算了。是全新没穿过还不能退换货。我也是真是醉了。一直信赖严选产品，每次上新都会下单。已经老客户了。但是这次买内衣真的是让我无语极点。如果不能做到尺寸准确那么不要卖。以免误导消费者。,5,2,1680205,75C,黑色
杨****,好,6,5,1680205,80C,灰色
1****6,物美价廉,4,5,1680205,80B,灰色
1****1,挺薄的，很贴合，无钢圈勒着，夏天用很舒服,5,5,1680205,75A,肤色
l****9,底围小，必须选平时的大一码,5,5,1680205,75B,肤色
J****e,满意，回购的，以后内衣就买严选,5,5,1680205,75B,肤色
1****6,不错，质量不错！,2,5,1680205,80B,灰色
1****0,好,4,5,1680205,80B,肤色
1****2,实话实说吧，不知道那来那么多的好评？这款内衣对没要求的人来说应该还是可以的，产后妈妈可以穿因为穿着还是很舒服的，如果要穿出街的就不要了，因为一点形都没，穿着就是大妈一个，不聚拢不挺立，吊吊的。,3,5,1680205,80B,肤色
粒****饱,内衣是第二次购买，非常舒服，大小合适,3,5,1680205,75A,肤色
s****4,还不错,5,5,1680205,75B,灰色
J****朱,很舒服，按提示，买大一号，穿着正好,5,5,1680205,80B,肤色
W****q,搭配某些衣服可以，但是没有其它两款好，所以买内衣靠运气！,6,5,1680205,85C,肤色
1****2,不错😊手感好，穿着舒服,5,5,1680205,85B,肤色
z****0,很舒适，第二个了,6,5,1680205,75C,黑色
冰****,还行吧,6,4,1680205,80A,灰色
q****g,穿着舒服,5,5,1680205,85B,肤色
z****n,第二次买了,5,5,1680205,75B,灰色
h****4,小胸者穿着不好看，舒适度也一般。,3,3,1680205,75A,肤色
j****p,下围果然比较紧，上面肩带比较松，质量还是不错的，希望穿穿会更合适。,6,5,1680205,75B,黑色
木****3,好,4,5,1680205,75A,灰色
木****3,好,4,5,1680205,75A,肤色
1****9,下围的确有点紧，不过面料做工可以的。,4,5,1680205,80A,灰色
1****4,一下水，实在太臭了，希望不会危害健康。臭的太厉害了。,3,3,1680205,75A,灰色
1****5,罩杯有点大，而且薄了,6,5,1680205,75B,灰色
1****5,比平常买大一号，合适。,3,5,1680205,85B,肤色
x****7,一般吧,5,5,1680205,80B,灰色
y****g,非常喜欢,4,5,1680205,75B,灰色
1****7,非常舒适,2,5,1680205,75A,灰色
C****H,不错,5,5,1680205,75C,灰色
深****,不舒服 不知道是不是买小了 反正不舒服,6,5,1680205,75B,黑色
1****5,买小了。,4,5,1680205,75C,肤色
1****6,很舒服哦,5,5,1680205,80C,灰色
1****2,我建议年轻女性还是不要买这款，这款适合60岁左右的大妈穿的，因为舒服是舒服了，但没形一点都不聚拢，还不挺立，吊吊的。因为不给退货只能给我妈妈穿了。,3,5,1680205,80B,黑色
1****9,这个确实有点薄，而且比较松,5,5,1680205,75A,肤色
1****2,还可以,4,4,1680205,75B,灰色
膘****,还不错,4,5,1680205,75A,黑色
李****策,好穿,5,5,1680205,75B,肤色
m****5,满意,5,5,1680205,75C,灰色
2****4,好评,6,5,1680205,75B,肤色
粒****饱,非常舒服，大小合适，值得购买，打算再来一件,3,5,1680205,75A,灰色
水****格,很合适 这件是回购的,5,5,1680205,85C,灰色
1****8,好穿啊，舒服,5,5,1680205,80A,肤色
哈****,五星好评！,5,5,1680205,80A,肤色
1****4,一下水，实在太臭了，希望不会危害健康。臭的太厉害了。,3,3,1680205,75A,肤色
窝****头,不错,6,5,1680205,75B,肤色
蔷****花,好,5,5,1680205,85B,肤色
童****,好,6,5,1680205,85B,灰色
a****u,不错,4,5,1680205,85C,肤色
1****2,用了之后很满意，追加下黑色。特别适合夏天用,5,5,1680205,75A,黑色
m****0,材质很硬，和我在必要商城上买的质量差远了，真的一颗星都不想给。为不让退也不让换，写的号不准，叫人怎么穿，哪来这么多的好评，都是刷出来的吧，再也不想再这上买东西了，无语。,2,1,1680205,75C,肤色
o****3,试穿了一下，还可以,5,5,1680205,85B,灰色
绿****,这款一般，就是基础款，被罩型一般，是没买对吗,5,5,1680205,80B,肤色
晓****,还好,6,5,1680205,80C,肤色
v****y,非常好,5,5,1680205,85B,灰色
m****6,还不错,5,5,1680205,75C,肤色
7****3,试穿满意，下水洗了，等看穿一天效果在评价,4,5,1680205,80B,肤色
天****铭,安莉芳75C，看评价底围偏小，买了80B，合身,5,5,1680205,80B,肤色
1****6,很好，第一次买挺满意的,5,5,1680205,75B,灰色
g****g,质量好，合适，会回购。,4,5,1680205,75A,肤色
1****1,挺好的,5,5,1680205,80B,肤色
木****3,好好,4,5,1680205,80A,肤色
2****4,好评,6,5,1680205,75B,灰色
1****3,不错,5,5,1680205,75B,肤色
张****,ok,4,5,1680205,75B,灰色
n****0,好,4,5,1680205,80A,肤色
绿****莎,竟然买错号了。。。哭。。。但不否认质量很好,5,5,1680205,75A,灰色
w****8,好,5,5,1680205,80B,肤色
m****1,物美价廉,6,5,1680205,75A,肤色
b****6,难得的一次购物很差的体验，这质量，也是醉了！严选其他东西都很好，这个实在是太失望了！,5,1,1680205,75B,肤色
ˊ****ˋ,因为之前买过一件觉得不错又买了一件，很惊讶的是这一次令人失望，内衣没有吊牌，包裹袋子和内衣包装袋一起被划破了……,4,3,1680205,75A,黑色
w****7,下围较一般品牌真的偏紧，尺码正确很重要！可惜已经洗了，没法退。,5,5,1680205,80A,肤色
m****1,物美价廉,6,5,1680205,80A,肤色
s****6,内衣属于薄款，适合春夏穿，很舒服。,6,5,1680205,75B,灰色
l****j,轻薄舒适，希望耐穿别变形,6,5,1680205,75A,灰色
o****5,需要买大一码,5,5,1680205,80C,肤色
1****3,很薄，夏天很适合,5,5,1680205,80B,肤色
一****光,内衣一般般,4,3,1680205,75B,肤色
w****8,第二次买了，物美价廉,4,5,1680205,80A,肤色
1****0,挺舒服的,5,5,1680205,80C,灰色
渔****晚,感觉罩杯大小不太准呢，哎网上买内衣还是要谨慎最好是试穿后买,4,4,1680205,80A,肤色
y****i,看货品介绍提醒和买家评论，所以买大了一码，结果发现按照实际尺码即可，导致我买大了一码，不太合适。但是因为不能退换货，留着随便穿穿吧。记习惯性好评。,3,5,1680205,80C,肤色
m****3,湿巾,6,5,1680205,75B,黑色
S****y,还可以,4,5,1680205,75B,黑色
a****3,很好,5,5,1680205,85B,肤色
小****,好,6,5,1680205,80B,肤色
一****秋,体验感极其不好 虽然很轻薄 但是杯型外扩 胸围处很勒 这是我在网易买过最差的东西,2,1,1680205,75B,黑色
1****0,尺码不准，还不让退货，也不让换货，差评,2,1,1680205,80B,肤色
1****0,这个挺好的不错不错，不错不错。,5,5,1680205,85C,肤色
1****8,不错不错不错不错，夏天穿,5,5,1680205,80A,肤色
1****7,非常的满意,3,5,1680205,80B,肤色
r****l,不错，好穿,5,5,1680205,75B,灰色
1****0,合适，舒适,5,5,1680205,75A,肤色
d****9,很好,6,5,1680205,75B,灰色
m****1,bxnxx,6,5,1680205,75B,灰色
m****0,满意,3,5,1680205,85C,灰色
杨****,质量挺好，就是买大了一码，已经申请换小号了,2,5,1680205,80B,肤色
1****0,已试穿， 比较贴服，舒适，形状好，比较适合夏天穿,3,5,1680205,75A,肤色
f****5,试穿过了，非常舒适，与评论相符。准备再次购买,3,5,1680205,80B,肤色
w****0,挺好的，就是肩带容易下滑,5,5,1680205,75B,肤色
y****y,发货很快，码数有些大，懒得换了，夏天穿也是够热，是不是提供一个照相窗口呀，每次都得返回照相很不方便！,4,5,1680205,85B,肤色
1****3,好，很舒适，是我想要的感觉，还会回购的,6,5,1680205,75C,肤色
n****e,"实物很美  无色差
照片加了滤镜💚
男朋友应该也会喜欢吧嘻嘻
见面倒计时8天",5,5,3420023,M,薄荷绿
****。,质感很好，颜值担当，好好看呀！淡淡的诱惑#,5,5,3420023,S,薄荷绿
包****,非常可,3,5,3420023,L,薄荷绿
胖****伤,粉红色显黑，早知道应该买绿色，S码真的非常大，还好我有胸，不然穿不了，质感还是不错的，对的起价钱,5,5,3420023,S,香槟粉
1****6,包装很精致，质量也很好,2,5,3420023,S,薄荷绿
~****~,美好！,4,5,3420023,M,香槟粉
1****8,面料很舒服，老婆应该喜欢,5,5,3420023,M,香槟粉
m****8,还不错,6,5,3420023,L,香槟粉
1****4,包装精美，质量好,4,5,3420023,S,薄荷绿
1****8,比较瘦的小胸平胸妹纸慎入，S码估计还嫌大哦,5,5,3420023,S,薄荷绿
S****Y,good,4,5,3420023,S,薄荷绿
月****,哈哈哈哈，很不错,6,5,3420023,M,薄荷绿
~****~,粉粉嫩嫩，,4,5,3420023,S,香槟粉
建****,,2,5,3420023,S,香槟粉
b****3,为生活添加情趣,4,5,3420023,S,薄荷绿
L****i,等用后再来评价,4,5,3420023,S,薄荷绿
1****务,质量不错,2,5,3420023,S,香槟粉
秀****米,不错！,2,5,3420023,L,薄荷绿
李****岩,没穿 19号分手了 以后穿给她新男友看吧,4,5,3420023,L,香槟粉
渔****生,女友胸太小了,4,5,3420023,S,香槟粉
J****选,"老熟客了,东西还是一如既往的好,货真价实的日货尾单,性价比突出,很修身，颜色很正",6,5,3420023,M,香槟粉
l****9,还好吧,3,5,3420023,S,香槟粉
1****3,反正老公喜欢的不要不要的,2,5,3420023,M,香槟粉
m****7,还挺舒服,2,5,3420023,M,香槟粉
j****1,不错,6,5,3420023,M,香槟粉
